Timet,Wt,M_Vt,m_ENt,m_ECt,rt,j_NAt,j_Ct,j_It,j_CAt,j_EN_Ct,j_EC_Ct,j_EN_Mmt,j_EC_Mmt,j_EN_Gt,j_EC_Gt,j_Gt,j_VMt,j_EN_Rt,j_EC_Rt,Nt,Ct,It,j_Ot,L_allomt
345,0.0773512336024435,0.00247696827798481,0.0103750335383126,0.0259312405801743,0.00118914762169092,9.79192575124699e-05,0.00913750394234462,0,0,0.000240566178851265,0.00123337280646853,4.87523486471483e-06,1.21880871617871e-06,0.00023569094398655,0.00123215399775235,0.00118914761953779,0,0.000188125039953436,4.30063781472292e-05,2.88330074513124e-06,0.00102627388651366,0,0,7.68193411555396
346,0.0773539601365754,0.00247991375892157,0.0103893617064748,0.0247057374409748,0.0011415354679335,0.000116794741867088,0.00917051066859534,0,0,0.000242254947904912,0.00118035932962786,4.891826485993e-06,1.22295662149825e-06,0.000237363121418919,0.00117913637300636,0.00114153546533917,0,0.000191701703761011,3.76009075921723e-05,4.38098011920529e-06,0.00220445942840239,0,0,7.68211844301163
347,0.0773594872007164,0.0024827446684348,0.0104245732089448,0.0235310164526296,0.00108347548641712,7.64496924654088e-05,0.00910314284457046,0,0,0.000241785788030091,0.00111704411483432,4.85546130053213e-06,1.21386532513303e-06,0.000236930326729559,0.00111583024950919,0.00108347548318302,0,0.000193591308667509,3.23547662401272e-05,1.8093727049037e-06,0.00429852820394108,0,0,7.68249209405719
348,0.0773599623849616,0.00248543466142208,0.0104221745216526,0.0224175963479145,0.00104356328778966,0,0.00916965105737759,0,0,0.000244041147549446,0.00107323573388619,4.891826485993e-06,1.22295662149825e-06,0.000239149321063453,0.00107201277726469,0.0010435632865236,0,0.000197406790125996,2.84494907099523e-05,0,0.00145342162536711,0,0,7.68252421796355
349,0.0773503711799921,0.00248802836978894,0.0103449232865068,0.0213465709751181,0.000993243955383386,0.000134803768303197,0.00913878563776251,0,0,0.000241894620064711,0.00101949311634366,4.87523486471483e-06,1.21880871617871e-06,0.000237019385199997,0.00101827430762748,0.00099324395367701,0,0.000197289627792614,2.50303539112901e-05,7.01846506316045e-06,0.00160348309588586,0,0,7.68187581101508
350,0.0773592219619511,0.00249049958892806,0.0104051180672354,0.0203284028247054,0.000915088734388864,0.000149006061387313,0.00881185011863919,0.0346732972233904,0.00205614997157211,0.000235055053976762,0.000937052964540801,4.70108384142192e-06,1.17527096035548e-06,0.00023035397013534,0.000935877693580446,0.000915088730857283,0,0.00019375042252955,2.07889626491573e-05,1.36529540520461e-05,0.00131417957531855,0.650318259359836,0.00446559369602461,7.68247416307913
351,0.0775243183220457,0.00249277861704489,0.0104839228485993,0.021447607605708,0.00096258353498794,0.000131936756957099,0.00881069701130831,0.0408545410828184,0.00227879193119375,0.000236337349233082,0.000987624900059234,4.70108384142192e-06,1.17527096035548e-06,0.00023163626539166,0.000986449629098879,0.00096258353343463,0,0.000193132924734236,2.3866095629084e-05,7.43659494098395e-06,0.000918931671392292,2.23803758576729,0.00526589196931282,7.69363140566791
352,0.0777036489132808,0.00249517812469802,0.010543250237068,0.0227396090089625,0.00100838593603949,6.07776008484028e-05,0.00874019226619533,0.0418070162502381,0.00230390935094396,0.00023513043347163,0.00103718568090256,4.66197982625787e-06,1.16549495656447e-06,0.000230468453645372,0.001036020185946,0.00100838593424565,0,0.000190133017014955,2.76342516560234e-05,1.33229701996232e-06,0.0034278354278904,3.8487141943626,0.00538236025362505,7.70574200867946
353,0.0778751962177607,0.00249769422722688,0.010529385454499,0.0240082732035787,0.00107293106641773,0,0.00884309782212619,0.042814396881477,0.00234825059671671,0.000237050706938224,0.0011067678303036,4.71723662531087e-06,1.17930915632772e-06,0.000232333470312914,0.00110558852114727,0.00107293106211213,0,0.000189416229493452,3.26574589186884e-05,0,0.00205551817244446,5.37258313603894,0.00550487774659902,7.71731864046555
354,0.0780416340698303,0.00250037408095769,0.0104515120493405,0.0252533884608474,0.00112241812285277,0.000139936698898808,0.00883323816897115,0.043044415800836,0.00235485888430301,0.000234527542954544,0.00116169573579283,4.71239969048535e-06,1.17809992262134e-06,0.000229815143264059,0.00116051763587021,0.00112241811975971,0,0.000184918419592089,3.80995160187477e-05,9.51218101919504e-06,0.00140698628106538,6.70579526073357,0.00552818596038824,7.72854268883168
355,0.0782274013842008,0.00250318054614006,0.0105116168163822,0.0264524963129026,0.0011726639948346,0,0.00884284147991679,0.0432381220391762,0.00236228145243974,0.000235602323180672,0.00121680695076133,4.71723662531087e-06,1.17930915632772e-06,0.000230885086555361,0.001215627641605,0.0011726639910961,0,0.000183978528200595,4.2963650390684e-05,0,0.00178896921693742,7.75749436538574,0.005547440272368,7.74106123453947
356,0.0783946873469826,0.00250611593583909,0.010429268574014,0.027605618209933,0.00123481242042206,0.000128100853803697,0.00896265444406265,0.043891015921386,0.00239650393701777,0.000236431966337977,0.00128572886672605,4.78097111741845e-06,1.19524277935461e-06,0.000231650995220558,0.00128453362394669,0.00123481241375774,0,0.000182258500835393,4.97212099612307e-05,6.25668870510882e-06,0.00215137987138369,8.45600889402837,0.00562442174963865,7.752326233699
357,0.0785817101317985,0.00250921051892369,0.0104720919218605,0.0287270546089508,0.00129577576894211,0.000134222019805047,0.00907164315254714,0.0444406454362785,0.00242616955930421,0.00023978147186155,0.00135276144727607,4.83859307708423e-06,1.20964826927106e-06,0.000234942878784466,0.0013515517990068,0.00129577576167239,0,0.000183111850581269,5.57760370721604e-05,7.10542047981134e-06,0.00504774503871673,8.7537362358843,0.00568971897306813,7.76491122390799
358,0.0787716156815939,0.00251246189311328,0.0105177636523646,0.0298134373330685,0.00135896172084624,0.000135423003412021,0,0.0450409152638959,0,0.000243749368771018,0.00142236926077547,4.90679613002157e-06,1.22669903250539e-06,0.000238842572640996,0.00142114256174296,0.00135896171210771,0,0.000184484106773179,6.21808493041765e-05,6.96880621732608e-06,0,8.63038676462374,0.00576030137504939,7.77768041788045
359,0.0787783724510429,0.00251587623265111,0.010561179744909,0.0284065155165643,0.00130242336460123,0.000139731299143884,0.00920432237632592,0.0450054522085924,0.00245884087480702,0.000245510051590931,0.00135769921754739,4.90977688533696e-06,1.22744422133424e-06,0.000240600274705594,0.00135647177332606,0.00130242335869547,0,0.000188503342240307,5.4048414423686e-05,7.87035301834135e-06,0.00243938829869417,8.09436654286846,0.00574969278319729,7.77813455991256
360,0.0789718916523143,0.00251915296863896,0.0106112988732207,0.0295193034372895,0.00135032357056865,0.000142224718869668,0.00920931943034079,0.0449316980890351,0.00245693822279909,0.000246482452110528,0.0014112271907805,4.91572509386817e-06,1.22893127346704e-06,0.00024156672701666,0.00140999825950703,0.00135032356578917,0,0.000187553785848658,5.96746935416753e-05,8.44264590522558e-06,0.000480583142074574,7.18220446291579,0.00574725357253727,7.79113627252857
361,0.0791655527946136,0.00252255464027038,0.0106615108602608,0.0305788610822775,0.00139703524976468,0,0.00923485425802889,0.0447979107669239,0.00245516678175344,0.00024770337907306,0.00146362290844605,4.92609144642658e-06,1.23152286160665e-06,0.000242777287626634,0.00146239138558444,0.00139703524465443,0,0.000186895879349027,6.53561407328535e-05,0,0.00235702668818084,5.9785207015267,0.00572381769336586,7.80413734240431
362,0.0793396357621008,0.00252607873802229,0.0105671192661143,0.0315865057354149,0.00144280338504894,0,0.00927356074214725,0.0445482539331589,0.00245086998942537,0.000246113319956875,0.00151690312224886,4.94665746842645e-06,1.23666436710661e-06,0.000241166662488449,0.00151566645788176,0.00144280337949129,0,0.000183454528869638,7.28630781628809e-05,0,0.00260857609362645,4.52393247367112,0.00568592743202456,7.81581540534946
363,0.0795133573946171,0.00252972337297641,0.0104708687466928,0.032540476255541,0.00147865503655701,0,0.00926586202429146,0.0435847031482649,0.00241762285654334,0.000243266465482841,0.00156012184839123,4.94226937107241e-06,1.2355673427681e-06,0.000238324196111769,0.00155888628104846,0.00147865503271037,0,0.000179177995833717,8.02312481716964e-05,0,0.0041502261495554,2.93836420951777,0.00555874708520264,7.82746107637821
364,0.0796845975505086,0.00253346396118296,0.0103733796746508,0.0334220692479404,0.00149828106551279,0.000114973399982982,0.00917821921517241,0.0403342214695464,0.00229637054743788,0.000238415151748065,0.00158637876163806,4.89632884266008e-06,1.22408221066502e-06,0.000233518822905405,0.0015851546794274,0.00149828106421559,0,0.000173587580669208,8.68736151528335e-05,4.18761617040125e-06,0.00153138465314985,1.32986976599327,0.00514053486577517,7.83893245080984
365,0.0798625329491377,0.00253725980226616,0.0103906245071361,0.0341601716338534,0.00150107076069935,0.000144757285857292,0.00901565577726529,0,0,0.000234416119068589,0.00159260764814463,4.81228402659127e-06,1.20307100664782e-06,0.000229603835041998,0.00159140457713798,0.0015010707606706,0,0.000169561004622362,9.03338164660406e-05,1.01361093898401e-05,0.00048886722008535,0,0,7.85084400455561
366,0.0798697903951372,0.00254106840876764,0.0104379735154519,0.0325975875857081,0.00142935306835565,0.000143785648378019,0.00894576922378299,0,0,0.000234104575592636,0.00150880151918955,4.77150338965552e-06,1.19287584741388e-06,0.000229333072202981,0.00150760864334214,0.00142935305207483,0,0.000172158954454959,7.82555905583081e-05,1.022781811312e-05,0.00447494408682887,0,0,7.85132966080898
367,0.0798774188908036,0.00254470049269461,0.010487678097775,0.0311126226361844,0.00137414004335651,6.30587739876116e-05,0,0,0,0.000236129594002039,0.00144375166745068,4.77781893614788e-06,1.19445473403697e-06,0.000231351775065891,0.00144255721271664,0.0013741400352535,0,0.00017638617595247,6.84171771350793e-05,1.35774438529617e-06,0,0,0,7.85184013190317
368,0.0798742976368291,0.00254819726753997,0.0104589432976818,0.0296876933275371,0.00131767104552723,0.000104941875784123,0.00895789675874955,0,0,0.00023607323750763,0.00137930561267359,4.77781893614788e-06,1.19445473403697e-06,0.000231295418571482,0.00137811115793955,0.00131767103832509,0,0.000178588579191402,6.04401193411276e-05,3.53452304844033e-06,0.00697456529671723,0,0,7.85163127085785
369,0.0798773132219882,0.0025515549532977,0.0104747602104804,0.0283236652083643,0.0012781847315923,0,0,0,0,0.000239784770479129,0.0013329549622714,4.83397127961978e-06,1.20849281990495e-06,0.000234950799199509,0.0013317464694515,0.00127818472866442,0,0.000183823410980393,5.35617406837226e-05,0,0,0,0,7.85183306103793
370,0.0798660639056703,0.00255481631188083,0.0103870278313155,0.0270027129362962,0.00123655013540781,0,0.0091600166165161,0,0,0.000240901046581275,0.00128591054934716,4.88580819065272e-06,1.22145204766318e-06,0.000236015238390622,0.0012846890972995,0.00123655013266144,0,0.000186553233995633,4.81389645467789e-05,0,0.00419347017451874,0,0,7.85108029207235
371,0.0798550467283478,0.00255797547033722,0.010301180614659,0.0257267372467034,0.0011887707620762,0,0.00920797074662026,0,0,0.000240713426611504,0.00123292520122782,4.91126560324424e-06,1.22781640081106e-06,0.00023580216100826,0.00123169738482701,0.00118877075901661,0,0.000188251331712041,4.29266257148616e-05,0,0.00564681466397696,0,0,7.85034302430878
372,0.0798443161887688,0.00256101631678647,0.0102176476442588,0.0245018628155765,0.00113488886943039,0.000141612232648932,0,0,0,0.000239007448315424,0.00117408398584538,4.90530409663119e-06,1.2263260241578e-06,0.000234102144218793,0.00117285765982122,0.00113488886612525,0,0.000188706590779505,3.79687935991686e-05,8.36226782766132e-06,0,0,0,7.84962490707876
373,0.0798535364537052,0.00256392278569882,0.0102784924657106,0.0233341438525806,0.00108099007705394,0.000100544692525155,0,0,0,0.00023998276384218,0.00111483753093267,4.88580819065272e-06,1.22145204766318e-06,0.000235096955651528,0.00111361607888501,0.00108099007430597,0,0.000191857353747339,3.26260045052829e-05,3.04042895269046e-06,0,0,0,7.8502419544377
374,0.0798573988826253,0.00256669436078849,0.0103006150644037,0.0222234457477415,0.00102686349379061,0.000148422649457274,0.00910326900958782,0.0359052879277019,0.00212738294684722,0.000239493862462403,0.00105623036051893,4.85546130053213e-06,1.21386532513303e-06,0.00023463840116187,0.0010550164951938,0.00102686349147046,0,0.000193563862459069,2.81530036660067e-05,1.10246004554932e-05,0.00505085529746934,0.679964387785008,0.00461634658347024,7.85050043282732
375,0.080032226998875,0.0025693300055273,0.0103731740020385,0.0232971155922246,0.00105116030462343,0.0001302488427259,0.00891174608965162,0.0413307678740721,0.00230519190922754,0.000235752057817639,0.00108344028338051,4.75565004028146e-06,1.18891251007037e-06,0.000230996407777358,0.00108225137087044,0.00105116030406595,0,0.000188949995834091,3.10910667897818e-05,6.77137493857471e-06,0.000699270916046326,2.26553265193835,0.00531910047340357,7.86219596553982
376,0.0802183458429464,0.00257203078323859,0.0104268219144535,0.0245223601750597,0.00110461591829263,0.000153838627336334,0.00893342843908574,0.0427037378504283,0.00235392103824323,0.000236910418570038,0.00114144510313771,4.76517303931504e-06,1.19129325982876e-06,0.000232145245530722,0.00114025380987788,0.00110461591507676,0,0.000187960610127538,3.56378947097421e-05,1.54733845333859e-05,0.00281144319554258,3.87402709546286,0.00548955501699067,7.87463785744094
377,0.0804113697396351,0.0025748718893841,0.0105013970388707,0.0257398224260005,0.00115031751850938,0,0.00889562449892695,0.0430598476578492,0.00236190126886389,0.000237039382427668,0.00119161657646164,4.74449872891274e-06,1.18612468222819e-06,0.000232294883698755,0.00119043045177942,0.00115031751572034,0,0.000186282184061727,4.01129359744389e-05,0,0.0114553962387838,5.39583148019507,0.00552859025602092,7.88753161492495
378,0.0805835342170667,0.00257783380962637,0.010419931681116,0.0269165997921198,0.00119595151689892,0,0.00888200188158767,0.043276732260099,0.0023676817752056,0.000234392017094698,0.0012431463228011,4.73810690878793e-06,1.18452672719698e-06,0.00022965391018591,0.0012419617960739,0.00119595151358072,0,0.00018181585075221,4.60102823839582e-05,0,0.00182328394440284,6.72723735221615,0.00554947510290913,7.89902365380986
379,0.080756093681381,0.00258091677388131,0.0103367121965982,0.0280503535503187,0.00123822189005025,0.00013652565232118,0.00886447659442384,0.0433414825814855,0.00236797979960843,0.000231586198273518,0.00129162636556776,4.72849273794016e-06,1.18212318448504e-06,0.000226857705535578,0.00129044424238327,0.0012382218866953,0,0.000177328831126033,5.22223555689723e-05,8.36701375453441e-06,0.00244995305953651,7.7775116016001,0.00555253677993933,7.91053419517838
380,0.0809477006034099,0.00258411252152713,0.0103884484553463,0.0291389745425818,0.00128049432031185,9.46139511428479e-05,0,0.0433778024520964,0,0.000232055862171225,0.00133911783213054,4.72367387259851e-06,1.18091846814963e-06,0.000227332188298627,0.00133793691366239,0.00128049431649036,0,0.000176112416797783,5.74425970295762e-05,2.86626189256918e-06,0,8.47507977391166,0.0055521815067009,7.9233060965852
381,0.0809496082926169,0.00258742146293399,0.010396205370192,0.0278142427563764,0.00124582669737323,0,0.00898384100889801,0.0440229652806326,0.00240309916779428,0.000236139864282743,0.001298199585544,4.79197411733712e-06,1.19799352933428e-06,0.000231347890165406,0.00129700159201467,0.00124582669521658,0,0.000181514823048581,5.11748967231952e-05,0,0.00323607587349393,8.77240375099371,0.0056286201772263,7.92343320845593
382,0.0811252230344681,0.00259064494166987,0.0103104769764515,0.0289305480194844,0.00129998989998967,0,0,0.0443465242577957,0,0.000235560498338517,0.00135954522479441,4.82934042555465e-06,1.20733510638866e-06,0.000230731157912962,0.00135833788968802,0.00129998989394579,0,0.000178731563987033,5.83479955169038e-05,0,0,8.6492213951592,0.00567691931670913,7.93513055993315
383,0.0811137029513568,0.0025940127539285,0.0102223713697678,0.0275859065704288,0.00126083323339555,4.92121314871066e-05,0.0091712144775262,0.0448469522786965,0.00245010731944988,0.000237141628573589,0.00131467345364357,4.891826485993e-06,1.22295662149825e-06,0.000232249802087596,0.00131345049702207,0.00126083323070847,0,0.000181816473712505,5.26172662191303e-05,9.16554277071567e-07,0.00382060823382478,8.11392738038981,0.00573599982024501,7.93436347785748
384,0.081300209788915,0.0025972833714165,0.0101851879934755,0.0287339147480549,0.00130875453297822,0.000119922022542121,0,0.0447620495770969,0,0.000236020236162161,0.00136930130978898,4.89632884266008e-06,1.22408221066502e-06,0.000231123907319501,0.00136807722757832,0.00130875452833517,0,0.00017877372758436,5.93226990687576e-05,4.70723192886404e-06,0,7.20300110917687,0.00573317320289691,7.94677804414071
385,0.0813054291013186,0.00260068257780227,0.0102166562237257,0.0273803982262511,0.00126220425893807,0.000145521609210773,0,0.0448418305990667,0,0.000238971491471083,0.00131543560449244,4.93051727054939e-06,1.23262931763735e-06,0.000234040974200534,0.0013142029751748,0.00126220425526481,0,0.000183552805165961,5.19987197822049e-05,9.23998623133111e-06,0,6.00028252478599,0.00573771545724372,7.94712532949053
386,0.0813145242593787,0.00260396517042812,0.010275508359117,0.0260772018143101,0.00120805461458203,0.000139158822359604,0.00923264894315098,0.0444176967464791,0.00244228347741649,0.00024090448027541,0.00125423825114463,4.93051727054939e-06,1.23262931763735e-06,0.000235973963004861,0.00125300562182699,0.00120805461045102,0,0.000187651779997267,4.49510112437398e-05,7.60670558364057e-06,0.000305946334229516,4.54763340476191,0.00569025397476657,7.94773049088644
387,0.0815140826425398,0.00260711090256847,0.0103302359279084,0.0272742002667141,0.00125875653709378,0.000119745767292979,0.00924373627365766,0.0435096312444254,0.00241283353314466,0.000241663779721987,0.00131042757263252,4.93051727054939e-06,1.23262931763735e-06,0.000236733262451438,0.00130919494331488,0.00125875653290908,0,0.000186383002498733,5.04384102634188e-05,4.59509918492695e-06,0.00375911152578746,2.96417885759013,0.00558003308841798,7.9610030050301
388,0.0817085135922155,0.00261039262046,0.0103630593657242,0.0283876692185836,0.00130534127519262,0.000125924601202953,0.00924400939823868,0.0406837299318157,0.0023149671885399,0.000241948885335113,0.00136260333327478,4.93051727054939e-06,1.23262931763735e-06,0.000237018368064563,0.00136137070395714,0.00130534127113007,0,0.000184804718486554,5.60294326809069e-05,5.33852110738681e-06,0.00520434456474584,1.35782869387804,0.00521139439684384,7.9739245226166
389,0.0818960884950725,0.00261380007369195,0.0103998319991026,0.029353403966924,0.00131913755681464,9.9805835519556e-05,0.00906288837695258,0,0,0.000237643636868697,0.00138021393936534,4.83397127961978e-06,1.20849281990495e-06,0.000232809665589077,0.00137900544654543,0.00131913755640583,0,0.00018004416345588,5.9867890124219e-05,3.06272795347569e-06,0.00448784291798403,0,0,7.98638109981811
390,0.081898421749256,0.00261724803553516,0.0104103151358892,0.0279883499510774,0.00125585093290128,0.000119375680184594,0,0,0,0.000236926293243866,0.00130911179080769,4.8029304894205e-06,1.20073262235513e-06,0.000232123362754446,0.00130791105818533,0.00125585092556264,0,0.000181889328072515,5.20601323659416e-05,4.91385637338613e-06,0,0,0,7.98653599045053
391,0.081903957503828,0.00262053490892222,0.01044339111412,0.0266909430840026,0.00120481627452902,0.000142561554485837,0.00901464840396413,0,0,0.000238537850842697,0.00125145515999132,4.80917007099038e-06,1.2022925177476e-06,0.000233728680771707,0.00125025286747357,0.00120481627054038,0,0.000185536031300649,4.54365968040249e-05,9.43308553451071e-06,0.00141657391761892,0,0,7.98690347007692
392,0.0819130987326724,0.00262369217202846,0.0105018148783581,0.0254482231785248,0.00115090029382381,2.56696062982308e-05,0.00898927072242888,0,0,0.000239782445005046,0.00119138030390887,4.79667545543998e-06,1.19916886386e-06,0.000234985769549606,0.00119018113504501,0.00115090029010544,0,0.000188949759285396,3.92808448287537e-05,4.16158456250893e-07,0.000799800494556473,0,0,7.9875102743033
393,0.0819060043576274,0.00262671178012015,0.010445670281179,0.0242629072674283,0.00110011068459134,0,0,0,0,0.000238785513473946,0.00113598035012631,4.79197411733712e-06,1.19799352933428e-06,0.000233993539356609,0.00113478235659697,0.00110011068179523,0,0.000189989113143202,3.4671674723851e-05,0,0,0,0,7.98703934422802
394,0.0818955921613108,0.00262960145381481,0.0103663835760499,0.0231314395410293,0.00105799799523922,5.15376334569287e-05,0.00903298643402749,0,0,0.00023878449221685,0.00109011543915458,4.81850018637514e-06,1.20462504659378e-06,0.000233965992030475,0.00108891081410799,0.00105799799361711,0,0.000191646072928878,3.09128204485352e-05,9.97584010101235e-07,0.00212364042233511,0,0,7.98634815104005
395,0.0818927559987056,0.00263238356688122,0.0103406505698846,0.022044672623617,0.00102255845596257,0.000108932753855355,0.00913159226521382,0,0,0.000241256466522101,0.00105118514347719,4.87068748600147e-06,1.21767187150037e-06,0.0002363857790361,0.00104996747160569,0.00102255845500833,0,0.000195483441234361,2.74090165742311e-05,3.6942373012743e-06,0.00385799391389513,0,0,7.98615987309794
396,0.081898266679678,0.00263507533295687,0.0103736880346484,0.0209956136286564,0.000980192288428264,0.000118316645841441,0.0091596389488146,0,0,0.00024325104027557,0.00100522567067379,4.88580819065272e-06,1.22145204766318e-06,0.000238365232084917,0.00100400421862613,0.000980192287299905,0,0.0001991575410929,2.38119313011392e-05,4.55757044469058e-06,0.00292778506239254,0,0,7.9865256963629
397,0.0819053537164155,0.00263765821347766,0.0104178272181838,0.019991238957584,0.000932468648232583,0.000137098658097208,0.00912333149015985,0,0,0.000243758241918061,0.000954158594299913,4.86613061399308e-06,1.21653265349827e-06,0.000238892111304068,0.000952942061646415,0.0009324686470441,0,0.000201593365981515,2.0473414578153e-05,7.55260644685643e-06,0.0055008617155196,0,0,7.98699615351172
398,0.0819154135090535,0.00264011774706648,0.0104828873664826,0.0190368652328372,0.000890583519371287,0,0.00912226548633465,0.0362796713167686,0.00214314855634804,0.000245719608554458,0.00090940480786384,4.86613061399308e-06,1.21653265349827e-06,0.000240853477940465,0.000908188275210341,0.000890583518618354,0,0.000205230137572552,1.76047565780529e-05,0,0.00210990791714012,0.70878970286066,0.00467772128463162,7.98766392812335
399,0.0820760437057501,0.00264246899242122,0.0104125389950194,0.0202694993438048,0.000939316139362933,0.000106987076714011,0.00906952007739112,0.0420344852096534,0.00234504015609916,0.000242129528896372,0.000961719122864035,4.83859307708423e-06,1.20964826927106e-06,0.000237290935819288,0.000960509474594764,0.000939316138061329,0,0.000199718290899484,2.11933365063254e-05,3.59209110721998e-06,0.00127652423938655,2.29224425003244,0.00542387904892265,7.99832310579557
400,0.0822678800197081,0.00264495110619357,0.0104473623387168,0.0216528549120251,0.000978688486806116,4.70227035670799e-05,0.00888254741160034,0.0424835579207343,0.00234128758900889,0.000237278884619256,0.00100474401364827,4.73810690878793e-06,1.18452672719698e-06,0.000232540777710468,0.00100355948692107,0.000978688485701215,0,0.000193393238758999,2.48710011942943e-05,8.99740417858993e-07,0.00253236753416807,3.89859441374453,0.00547623537607783,8.01104435184048
401,0.0824508677376713,0.00264753968938936,0.0104209353593094,0.0229905909886518,0.00104100788868707,0,0.00893463387118689,0.0432611507361431,0.00237267910819836,0.000237522055814348,0.00107197221711476,4.76675700766818e-06,1.19168925191704e-06,0.00023275529880668,0.00107078052786284,0.0010410078852424,0,0.000191114984780535,2.9772642532139e-05,0,0.00117734545592219,5.4183700849591,0.0055689104206967,8.02316999809492
402,0.0826294157200309,0.00265029579909163,0.010344568513881,0.0242941598714295,0.00109719756543599,0.000153123124580209,0.00895405330738595,0.0436194916594395,0.0023866122414298,0.000235690747481917,0.00113369223593083,4.7762414444786e-06,1.19406036111965e-06,0.000230914506037438,0.00113249817556971,0.00109719756196662,0,0.000187026604855399,3.53006135047529e-05,1.47313495235185e-05,0.00255939597992122,6.74800106323094,0.00560840940431757,8.03499316723287
403,0.0828308716241283,0.00265320369719008,0.0104189747999602,0.0255521949360175,0.00114592179262973,8.04427403945843e-05,0.00892360441644467,0.0436299545159004,0.00238375541024605,0.000236053921417488,0.00118710986393602,4.76041563955197e-06,1.19010390988799e-06,0.000231293505777936,0.00118591976002613,0.00114592178951489,0,0.000185456635304267,3.99979704166593e-05,2.05058646717307e-06,0.00164119228668579,7.7968751947099,0.00560377466649615,8.04832347441131
404,0.0830215903581858,0.00265624406112698,0.010418335260431,0.0267555578386758,0.00119384074387985,0.00013731397609225,0.00891537011042517,0.0436673432487825,0.00238412074714196,0.000235291948043768,0.00124045881860894,4.75565004028146e-06,1.18891251007037e-06,0.000230536298003487,0.00123926990609887,0.00119384074031296,0,0.000182782669591894,4.54291656695528e-05,8.36812942844585e-06,0.00241983544712316,8.49351344068215,0.0056013473670116,8.06093376969618
405,0.0832204302548328,0.00265941519351284,0.0104724238579949,0.0279081641412384,0.00124203948613647,0,0.00891722479715906,0.0437406156342821,0.00238674934908235,0.00023625828613163,0.00129388156462029,4.76041563955197e-06,1.19010390988799e-06,0.000231497870492078,0.0012926914607104,0.00124203948197055,0,0.000181816292555883,5.06519785960001e-05,0,0.000416959338428897,8.79044105593381,0.00560454008599683,8.07407119132918
406,0.0833996533158965,0.00266271829219321,0.0103867930712164,0.0290119556645879,0.00129687511325474,0.000141968280705815,0.00900413292632003,0.044110845663987,0.00240814597034124,0.000235964850060072,0.00135579917491326,4.8029304894205e-06,1.20073262235513e-06,0.000231161919570652,0.00135459844229091,0.00129687510703417,0,0.000179286917185036,5.77233350263009e-05,9.30534073231519e-06,0.00264488787679106,8.66742291418157,0.00564547697116905,8.08590393685698
407,0.0836008891422929,0.00266617150527997,0.0104406843538881,0.0300786285782513,0.00135420110730918,0,0.00910039551999053,0.0445094482012464,0.00243147838770416,0.000239253120615414,0.00141926394653433,4.85393295828519e-06,1.2134832395713e-06,0.000234399187657129,0.00141805046329476,0.00135420109971609,0,0.000180231145898196,6.38493632841664e-05,0,0.00499488764864006,8.13284249848875,0.0056916218613239,8.09918034827269
408,0.0837833676159552,0.00266978203768469,0.0103495004782679,0.0311075749342498,0.00140167362186642,0.00015699303123159,0,0.0446175244208357,0,0.000238009425528675,0.00147437627501695,4.87977269564528e-06,1.21994317391132e-06,0.000233129652833029,0.00147315633184304,0.00140167361594596,0,0.000177062709846914,7.14827156530129e-05,1.50963867364495e-05,0,7.22313058074891,0.00569941618979476,8.11121043650153
409,0.0837934295907692,0.00267352420074305,0.0104133339010132,0.029653930436095,0.00134686430527579,0.000104270085876783,0.00915886091304438,0.0444917358172988,0.00243705556904153,0.000240597509122329,0.00141023331137758,4.89032353167867e-06,1.22258088291967e-06,0.00023570718559065,0.00140901073049466,0.00134686429863159,0,0.000181832615623857,6.21464316097606e-05,3.29480467259887e-06,0.00034905163781519,6.02134840293406,0.00567891866012616,8.11187353945289
410,0.0839919625107324,0.00267712507505832,0.0104266304840989,0.0306967446617923,0.00139337688772124,0.000124859742007312,0.0091957697955597,0.0442080252671216,0.00243143065927832,0.000241200738465758,0.00146299653376626,4.90530409663119e-06,1.2263260241578e-06,0.000236295434369127,0.0014617702077421,0.00139337688238667,0,0.000180560360599716,6.83933251418981e-05,5.28268376940157e-06,0.00219549927252392,4.57060187700833,0.0056496273533342,8.12495203597412
411,0.084192972159797,0.00268085531926344,0.0104582655862468,0.031683960645392,0.00143813870466119,0.000151234414509263,0.00914690386016542,0.0434573530450975,0.0024013421244331,0.000242319461324189,0.00151380944342255,4.9216554592173e-06,1.23041386480432e-06,0.000237397805864972,0.00151257902955775,0.0014381386991758,0,0.000179872259413608,7.44403301531007e-05,1.13445101502039e-05,4.50585698605738e-05,2.9892212451647,0.00554828688791133,8.13818363753853
412,0.0843953461242847,0.00268471076105967,0.010514025136381,0.0325929236934193,0.00147201022253287,0.000148154577696898,0.00920773420899726,0.0406389869492722,0.00230994740022969,0.000242709096472684,0.00155274793028193,4.91126560324424e-06,1.22781640081106e-06,0.00023779783086944,0.00155152011388112,0.00147201021907825,0,0.000178917423034486,7.9509894653913e-05,1.02834042233314e-05,0.00414390837109403,1.38497498410827,0.00518351699826903,8.15149486148999
413,0.0845899584248416,0.0026886626827445,0.0105650195458555,0.0333737049516966,0.00149899170225225,0,0.00917856050036687,0,0,0.000242812172276421,0.00158405943234882,4.89632884266008e-06,1.22408221066502e-06,0.000237915843433761,0.00158283535013815,0.00149899169987771,0,0.000177956176062079,8.38436501552774e-05,0,0.00178564300867831,0,0,8.16428595039072
