"days","temp","salt","DLI","pCO2","totAlk","B_stipe_gDW","B_fronds_gDW","B_gDW","B_kgWW","r_eff_th","r_eff_fr","fT","fL"
2023-09-11,9.87770833333333,5.31458333333333,42.2451270004466,984.779644120719,0.000865427012291667,239.97997863816,805.336568442784,1045.31654708094,8.04089651600727,0.201913567346644,0.122449663519804,1.00956783673322,0.808594589119967
2023-09-12,9.77604166666667,8.28958333333333,41.7784518729699,996.302662626459,0.00101052043979167,239.979982981335,810.04843181967,1050.02841480101,8.07714165231542,0.203314661096644,0.123036294198227,1.01657330548322,0.806869467157238
2023-09-13,9.72354166666667,18.115625,41.3083445811239,1008.10857693951,0.0014897453353125,239.979986452644,814.409269910624,1054.38925636327,8.11068658740976,0.203970728804977,0.123162614464452,1.01985364402488,0.805099929034176
2023-09-14,9.66395833333333,27.2754166666667,40.8349210051848,1089.396,0.00193647661870833,239.979989225241,818.442611534891,1058.42260076013,8.14171231353948,0.204659661096643,0.123300001188803,1.02329830548322,0.803284832507558
2023-09-15,9.565,28.864375,40.3582998199609,1121.61,0.0020139715466875,239.97999144132,822.187922164586,1062.16791360591,8.17052241235312,0.205673125,0.123623379959227,1.028365625,0.801423002052261
2023-09-16,9.43,29.9085416666667,39.8786024891211,1085.68078709202,0.00206489649477083,239.979993211191,825.668656563355,1065.64864977455,8.19729730595804,0.2067925,0.124000004416176,1.0339625,0.79951322809854
2023-09-17,9.415625,30.2297916666667,39.3959532568745,1105.07383963015,0.00208056414639583,239.979994615753,828.844658934132,1068.82465354989,8.22172810422989,0.206893798828125,0.12375677394133,1.03446899414063,0.797554266277708
2023-09-18,9.43666666666667,30.2985416666667,38.910479136677,1108.99329953768,0.00208391714577083,239.979995728916,831.725068114096,1071.70506384301,8.24388510648471,0.206744351851852,0.123355801221208,1.03372175925926,0.795544836678952
2023-09-19,9.39104166666667,30.3210416666667,38.4223098971481,1105.83912442211,0.00208501449102083,239.979996613282,834.357437843402,1074.33743445668,8.26413411120527,0.207059053457755,0.123223475953476,1.03529526728877,0.79348362312247
2023-09-20,9.4825,14.3420833333333,37.9444155419863,1110.87870875463,0.00130570631204167,239.979997312278,836.71017213531,1076.69016944759,8.28223207267376,0.20639328125,0.122508622854613,1.03196640625,0.791425134982765
2023-09-21,9.53333333333333,8.14895833333333,37.4747950996979,1112.32992603575,0.00100366203197917,239.979997865849,838.819225478364,1078.79922334421,8.29845556418626,0.205962962962963,0.121934488905453,1.02981481481481,0.789361913432174
2023-09-22,9.5725,12.33,37.0028873575999,1123.60857142857,0.001207575197,239.979998304635,840.708119245484,1080.68811755012,8.3129855196163,0.20560203125,0.121394704089504,1.02801015625,0.787247112631197
2023-09-23,9.555625,15.0841666666667,36.5288231040212,1087.00430155474,0.00134189838408333,239.979998653474,842.420489795071,1082.40048844855,8.32615760345035,0.205760673828125,0.121153858317484,1.02880336914063,0.785079455423927
2023-09-24,9.674375,22.2016666666667,36.0527357449852,1081.03569975476,0.00168902526483333,239.979998928897,843.903455408567,1083.88345433746,8.33756503336511,0.204543486328125,0.120096322319172,1.02271743164063,0.78285763400953
2023-09-25,9.669375,29.2927083333333,35.5747612784722,1073.21214318452,0.00203486174885417,239.979999148044,845.237941045351,1085.2179401934,8.34783030917997,0.204599475911458,0.119779741721139,1.02299737955729,0.780580309814511
2023-09-26,9.54375,29.8225,35.0950382653368,1060.6130361235,0.00206070016525,239.979999323436,846.492886792061,1086.4728861155,8.35748373934998,0.205869466145833,0.120162833927665,1.02934733072917,0.778246113438012
2023-09-27,9.48208333333333,20.728125,34.6137077975693,1001.2,0.0016171593115625,239.979999463077,847.638299247246,1087.61829871032,8.36629460546402,0.206396630497685,0.120100183516449,1.03198315248843,0.775853644683062
2023-09-28,9.46166666666667,15.5202083333333,34.136974949761,1078.24379482701,0.00136316452860417,239.979999573982,848.665744323496,1088.64574389748,8.3741980299806,0.206557199074074,0.119818552446852,1.03278599537037,0.773432592256662
2023-09-29,9.42270833333333,20.1252083333333,33.6692296097141,1177.95,0.00158775452310417,239.979999662101,849.590844894442,1089.57084455654,8.38131418889649,0.206844313874421,0.119608625333165,1.03422156937211,0.771005806849051
2023-09-30,9.37708333333333,24.01,33.2003401743343,1085.797931609,0.001777219309,239.979999732097,850.422179211115,1090.40217894321,8.38770906879394,0.207148401331019,0.119398320065404,1.03574200665509,0.768520341283306
2023-10-01,9.35208333333333,27.0495833333333,32.7304555897159,1113.99724214534,0.00192546252379167,239.979999787633,851.16005918434,1091.14005897197,8.39338506901517,0.207300311053241,0.119090123151449,1.0365015552662,0.76597487993068
2023-10-02,9.34875,29.1166666666667,32.2597270802688,1125.91505791811,0.00202627603833333,239.979999831661,851.805836709102,1091.78583654076,8.3983525887751,0.207319778645833,0.118695977344214,1.03659889322917,0.76336808846385
2023-10-03,9.35479166666667,30.0570833333333,31.7914942859495,1108.57007722415,0.00207214100554167,239.979999866555,852.364499307864,1092.34449917442,8.40264999364937,0.207284357277199,0.118263528964559,1.036421786386,0.760716859474392
2023-10-04,9.36395833333333,30.3329166666667,31.3424911445032,1116.1607924292,0.00208559364545833,239.979999894209,852.843342085098,1092.82334197931,8.40633339984082,0.20722945276331,0.117828300405487,1.03614726381655,0.758118107468481
2023-10-05,9.39833333333333,30.3289583333333,30.8930003130676,1116.88197585715,0.00208540059397917,239.979999916109,853.241486623085,1093.22148653919,8.40939605030149,0.207011087962963,0.117291349796202,1.03505543981481,0.755459371446403
2023-10-06,9.489375,30.289375,30.4431717778986,1113.8709485035,0.0020834700791875,239.979999933419,853.545732785608,1093.52573271903,8.41173640553097,0.206337600911458,0.116488842602717,1.03168800455729,0.752739472192811
2023-10-07,9.58729166666667,30.105,29.9931575488748,1115.63790559662,0.0020744779445,239.979999947098,853.754904716407,1093.73490466351,8.41334542048851,0.205459070818866,0.115564136316033,1.02729535409433,0.749957227363726
2023-10-08,9.70125,29.7725,29.5431115982619,1115.46360998576,0.00205826162025,239.979999957903,853.862009330891,1093.84200928879,8.41416930222149,0.204235403645833,0.114439957018142,1.02117701822917,0.747111453908965
2023-10-09,9.74875,29.6608333333333,29.0931897958774,1114.99082136196,0.00205281553641667,239.979999966476,853.902580496685,1093.88258046316,8.41448138817816,0.2036614453125,0.113673783979712,1.0183072265625,0.744200970751828
2023-10-10,9.64,29.769375,28.6435498413906,1115.36411231478,0.0020581092111875,239.979999973346,853.958357913845,1093.93835788719,8.41491044528608,0.20492,0.113918809042956,1.0246,0.741224601749989
