Timet,Wt,M_Vt,m_ENt,m_ECt,rt,j_NAt,j_Ct,j_It,j_CAt,j_EN_Ct,j_EC_Ct,j_EN_Mmt,j_EC_Mmt,j_EN_Gt,j_EC_Gt,j_Gt,j_VMt,j_EN_Rt,j_EC_Rt,Nt,Ct,It,j_Ot,L_allomt
4172,564.691366188059,17.3602643897072,0.0201548133258642,0.0516483063862059,0.00263663120991927,0.000203799650257995,0.0104405558533809,0.050710357250204,0.00277783207527282,0.000508223524087789,0.00274090364940907,5.57052377371854e-06,1.39263094342963e-06,0.00050265300031407,0.00273951101846564,0.00263663120991908,0,0.00039718775191737,0.000102879808546552,0.0001,0.001,7,0.006252359494719,3276.30813162489
4173,566.176682803245,17.4060370046095,0.020154717618915,0.0516416491032042,0.00263631135255812,0.000203798231262245,0.0104404831589265,0.0506177624957098,0.00277474721085111,0.000508223648784512,0.00274054684496813,5.5704849878347e-06,1.39262124695867e-06,0.000502653163796677,0.00273915422372118,0.00263631135255757,0,0.00039720070969456,0.00010284287116359,0.0001,0.001,6.5857864,0.00624096417863376,3282.17205996976
4174,567.664313137806,17.4519247375678,0.0201546387292515,0.0516322645873389,0.00263586843861258,0.000203796811425834,0.0104404104214054,0.0505386335897553,0.00277210695356417,0.00050822667537121,0.00274005165318166,5.57044617897278e-06,1.3926115447432e-06,0.000502656229192237,0.00273865904163691,0.00263586843861153,0,0.000397221491648131,0.000102790603025349,0.0001,0.001,6.2679492,0.00623124516807014,3288.04020188533
4175,569.154497130864,17.4979257151766,0.0201545832316714,0.0516207355738043,0.00263532882975415,0.000203795390748777,0.0104403376408185,0.0504846813914762,0.00277030279947915,0.00050823223831786,0.00273944763437514,5.57040734713323e-06,1.39260183678331e-06,0.000502661830970726,0.00273805503253836,0.00263532882975258,0,0.00039724867778115,0.000102726202785718,0.0001,0.001,6.0681483,0.00622464498329639,3293.91349673392
4176,570.647681343328,17.5440385032747,0.0201545562398632,0.0516080067087447,0.00263473557254632,0.00020379399605996,0.0104402661915963,0.0504652727268574,0.00276964875391714,0.000508239672899948,0.00273878307256401,5.5703692256389e-06,1.39259230640973e-06,0.000502669303674309,0.0027373904802576,0.00263473557254443,0,0.000397279880773168,0.000102654907713103,0.0001,0.001,6,0.00622231532746496,3299.79369407878
4177,572.144479588419,17.5902624056054,0.020154560529445,0.0515952883559359,0.00263414301352696,0.000203792600561955,0.0104401947009198,0.0504840132012299,0.00277026563713231,0.000508247879998735,0.00273811901579652,5.57033108202677e-06,1.39258277050669e-06,0.000502677548916708,0.00273672643302602,0.00263414301352508,0,0.000397311828376339,0.000102583419500871,0.0001,0.001,6.0681483,0.00622469568198177,3305.68319545464
4178,573.645572011594,17.6365976724272,0.0201545959007376,0.0515838506864688,0.00263360853654813,0.000203791204254776,0.0104401231687897,0.0505372879384454,0.00277203217588458,0.00050825569806812,0.00273751991122431,5.5702929162972e-06,1.3925732290743e-06,0.000502685405151822,0.00273612733799524,0.0026336085365466,0,0.000397341063690474,0.000102518801448583,0.0001,0.001,6.2679492,0.00623133384397692,3311.58465504111
4179,575.151577311546,17.683045566613,0.0201546590484308,0.0515747782029168,0.00263318112297613,0.00020378980713844,0.010440051595207,0.0506157345025534,0.00277463465394606,0.00050826205657745,0.00273704078914939,5.57025472845069e-06,1.39256368211267e-06,0.000502691801849,0.00273564822546728,0.00263318112297516,0,0.000397364556930323,0.000102467102492084,0.0001,0.001,6.5857864,0.00624106858496345,3317.50047686335
4180,576.662950156088,17.7296082283957,0.0201547440324828,0.0515687867275708,0.0026328934269227,0.000203788436103777,0.0104399813577755,0.0507076477460937,0.00277768190941575,0.000508266221663785,0.00273671833611161,5.57021725350324e-06,1.39255431337581e-06,0.000502696004410281,0.00273532578179823,0.00263289342692226,0,0.00039738026733354,0.000102432354875959,0.0001,0.001,7,0.00625245075688806,3323.4324133506
4181,578.179938924091,17.7762883973622,0.0201548431944385,0.0515661643006539,0.00263275806223767,0.00020378706429081,0.0104399110804718,0.0508022126418743,0.00278081346059252,0.000508267671950956,0.00273656681068056,5.57017975728215e-06,1.39254493932054e-06,0.000502697492193674,0.00273517426574124,0.00263275806223757,0,0.000397387169704204,0.000102416203503669,0.0001,0.001,7.4823619,0.00626414291330239,3329.38140238602
4182,579.702600791308,17.823089063957,0.0201549482135989,0.0515668242989179,0.00263277104810781,0.000203785691699556,0.0104398407632969,0.0508913092878439,0.00278375995759371,0.000508266539523184,0.00273658248957424,5.57014223978785e-06,1.39253555994696e-06,0.000502696397283396,0.0027351899540143,0.00263277174219705,0,0.000397385293629543,0.000102418236266398,0.0001,0.001,8,0.00627514223137175,3335.34762978399
4183,581.23084870452,17.8700131768324,0.0201550507659089,0.0515704145375201,0.00263291639679844,0.000203784318330026,0.0104397704062514,0.0509697940048844,0.00278635178383341,0.000508262151462595,0.00273674549446464,5.57010470102072e-06,1.39252617525518e-06,0.000502692046761574,0.00273535296828939,0.00263291639679833,0,0.000397375390889679,0.000102436571491055,0.0001,0.001,8.5176381,0.0062848149326528,3341.33071626131
4184,582.764506432635,17.9170634275367,0.0201551442209372,0.0515764331512053,0.00263317171512188,0.000203782971133795,0.010439701390051,0.0510349361102597,0.00278849985495982,0.000508255651296033,0.00273703273045558,5.57006787765705e-06,1.39251696941426e-06,0.000502685583418376,0.00273564021348617,0.00263317171512153,0,0.000397358714813632,0.000102468498364628,0.0001,0.001,9,0.00629282626237659,3347.32993506414
4185,584.303347612723,17.9642421321722,0.0201552224284305,0.0515843123192971,0.00263351093652721,0.000203781623189541,0.0104396323355297,0.0510855886712199,0.00279016724199926,0.000508247073408636,0.00273741435413494,5.57003103384744e-06,1.39250775846186e-06,0.000502677042374789,0.00273602184637648,0.00263351093652659,0,0.000397336604913933,0.000102510909849864,0.0001,0.001,9.4142136,0.00629903759906097,3353.34436598022
4186,585.84712596126,18.0115511602937,0.0201552809239405,0.0515934771753801,0.00263390804018685,0.000203780274497279,0.0104395632426885,0.0511214968464123,0.00279134647324437,0.000508236829686106,0.00273786119620436,5.56999416959229e-06,1.39249854239807e-06,0.000502666835516514,0.00273646869766196,0.00263390804018601,0,0.000397310513909358,0.000102560657475918,0.0001,0.001,9.7320508,0.00630342071187473,3359.37301409298
4187,587.395590389341,18.058991929711,0.0201553166747923,0.0516033745697951,0.00263433800275134,0.000203778925057023,0.0104394941115278,0.0511427830541595,0.00279204227551084,0.000508225348036053,0.00273834519040001,5.56995728489197e-06,1.39248932122299e-06,0.000502655390751162,0.00273695270107879,0.00263433800275035,0,0.000397281870641482,0.000102614698328403,0.0001,0.001,9.9318517,0.00630599393944351,3365.41486906014
4188,588.948491502053,18.1065654184428,0.0201553280187167,0.051613484152702,0.00263477764892613,0.000203777601879884,0.0104394263258137,0.0511496375576712,0.00279226148220395,0.000508213128092512,0.00273884029915308,5.56992111805016e-06,1.39248027951254e-06,0.000502643206974462,0.00273744781887357,0.0026347776489251,0,0.000397252101017807,0.000102670169948435,0.0001,0.001,10,0.00630678386913828,3371.46893051738
4189,590.505582671916,18.1542721923061,0.0201553145756496,0.0516233184342777,0.00263520460647156,0.0002037762779844,0.0104393585032992,0.0511421323968999,0.00279200645901471,0.000508200536915178,0.00273932142810879,5.56988493157359e-06,1.3924712328934e-06,0.000502630651983604,0.00273792895687589,0.00263520460647058,0,0.000397222467725111,0.00010272435040528,0.0001,0.001,9.9318517,0.00630580232685794,3377.53421222571
4190,592.066617524727,18.2021124140144,0.0201552771598568,0.0516324173740091,0.00263559810737897,0.000203774953370585,0.0104392906439849,0.0511201900052629,0.00279127451194751,0.000508188013664345,0.00273976523952066,5.56984872546266e-06,1.39246218136566e-06,0.000502618164938882,0.00273837277733929,0.00263559810737814,0,0.000397194240644037,0.000102774669961124,0.0001,0.001,9.7320508,0.00630304249379844,3383.60973223938
4191,593.631347094687,18.2500858670431,0.0201552177058065,0.0516403415478906,0.00263593832900322,0.000203773628038451,0.0104392227478715,0.0510836278863771,0.00279005921062648,0.000508176006681285,0.0027401494428218,5.56981249971767e-06,1.39245312492942e-06,0.000502606194181567,0.00273875698969687,0.0026359383290026,0,0.000397168661021673,0.000102818660694256,0.0001,0.001,9.4142136,0.00629848444571375,3389.69450183639
4192,595.199517679915,18.2981919678877,0.020155139211203,0.0516466673547112,0.0026362065259887,0.000203772329057447,0.0104391562017135,0.0510323313822412,0.0027883562314666,0.00050816504395007,0.00274045291508632,5.56977699423687e-06,1.39244424855922e-06,0.000502595266955834,0.00273906047083776,0.00263620652598831,0,0.000397147005916431,0.000102853944849435,0.0001,0.001,9,0.00629211648455728,3395.78751722365
4193,596.770871902053,18.3464297809672,0.0201550456921144,0.0516509879399299,0.00263638401976305,0.000203771029387172,0.0104390896202445,0.050966549776106,0.00278617271682069,0.000508155528716762,0.00274065465570164,5.56974146991604e-06,1.39243536747901e-06,0.000502585787246846,0.00273926222033416,0.00263638401976288,0,0.000397130426456388,0.000102878200571277,0.0001,0.001,8.5176381,0.00628397166913263,3401.88776371631
4194,598.345154930457,18.3947980152614,0.0201549421362153,0.0516529245423533,0.00263645375815569,0.000203769729027638,0.0104390230034651,0.050887424364518,0.00278354526453258,0.000508147930407011,0.00274073545254853,5.56970592675545e-06,1.39242648168886e-06,0.000502578224480256,0.00273934302606684,0.00263645375815566,0,0.000397120074154038,0.000102889267911175,0.0001,0.001,8,0.00627419290568751,3407.99423991902
4195,599.922130734707,18.4432950496193,0.0201548344286341,0.051652154148428,0.00263640121142599,0.000203768427978859,0.010438956351376,0.0507976929460688,0.00278056334058695,0.000508142690214837,0.00274067892059312,5.56967036475548e-06,1.39241759118887e-06,0.000502573019850081,0.00273928650300193,0.00263640121142597,0,0.000397116971393047,0.000102885291575959,0.0001,0.001,7.4823619,0.0062631197470176,3414.10602063374
4196,601.50161148213,18.4919189750308,0.0201547292107481,0.0516484595290705,0.00263621697912638,0.000203767153367418,0.0104388910536587,0.050702505501126,0.00277739691696598,0.000508140239727452,0.00274047440428417,5.56963552537609e-06,1.39240888134402e-06,0.000502570604202076,0.00273908199540283,0.0026362169791262,0,0.00039712192503709,0.000102865016276621,0.0001,0.001,7,0.0062513888088085,3420.22237033059
4197,603.083502603001,18.5406676858094,0.0201546336175664,0.051641804010445,0.00263589911013887,0.000203765878095175,0.0104388257220889,0.050609973882939,0.00277431493084237,0.000508140723473971,0.0027401196758617,5.56960066793479e-06,1.3924001669837e-06,0.000502571122806037,0.00273872727569472,0.00263589911013833,0,0.000397135158400686,0.00010282816555637,0.0001,0.001,6.5857864,0.00624000128637356,3426.34291664192
4198,604.667858583874,18.5895390152638,0.0201545548339305,0.0516324220291893,0.00263545824085078,0.000203764602162145,0.0104387603566672,0.0505309037345579,0.00277167740716446,0.000508144108195612,0.00273962662300891,5.56956579243195e-06,1.39239144810799e-06,0.00050257454240318,0.0027382342315608,0.00263545824084974,0,0.000397156212769542,0.000102775990711025,0.0001,0.001,6.2679492,0.00623028951974803,3432.46786444131
4199,606.254934929088,18.6385309690552,0.0201544994317619,0.0516208961128529,0.00263492107041023,0.000203763352736785,0.0104386963492206,0.0504770089341338,0.00276987608570184,0.000508150096299245,0.00273902515577409,5.56953164147213e-06,1.39238291036803e-06,0.000502580564657773,0.00273763277286372,0.00263492107040868,0,0.000397183721841947,0.000102711702454993,0.0001,0.001,6.0681483,0.00622369640382416,3438.59819405422
4200,607.845207374791,18.6876420270271,0.0201544725226408,0.0516081705881489,0.00263432957458102,0.000203762075496269,0.0104386309168171,0.0504576341677171,0.00276922379889969,0.000508157821044749,0.00273836244336698,5.56949673023136e-06,1.39237418255784e-06,0.000502588324314518,0.00273697006918443,0.00263432957457914,0,0.000397215141331985,0.000102640494605221,0.0001,0.001,6,0.00622137091530499,3444.73573214188
4201,609.439329139021,18.736871435098,0.0201544768812647,0.0515954554587559,0.00263373912424016,0.000203760824791269,0.010438566843815,0.0504764035387796,0.00276984241592019,0.000508166386158797,0.00273770059665714,5.56946254429468e-06,1.39236563607367e-06,0.000502596923614503,0.00273630823102106,0.00263373912423829,0,0.000397247358645601,0.000102569106782708,0.0001,0.001,6.0681483,0.00622375481216282,3450.88298338166
4202,611.038024696441,18.7862194664625,0.0201545123083874,0.0515840205044487,0.00263320707686864,0.000203759600663074,0.0104385041323296,0.0505297034248696,0.00277161070636679,0.000508174630758669,0.00273710403323204,5.56942908479068e-06,1.39235727119767e-06,0.000502605201673878,0.00273571167596084,0.00263320707686712,0,0.000397276918599705,0.000102504599093672,0.0001,0.001,6.2679492,0.00623039605570533,3457.04271851525
4203,612.641953094735,18.8356874725092,0.0201545755005903,0.0515749499089221,0.00263278168875853,0.000203758348705997,0.0104384399951843,0.0506081612675183,0.00277421432813267,0.000508181349135963,0.00273662702794352,5.56939486463058e-06,1.39234871615765e-06,0.000502611954271333,0.00273523467922736,0.00263278168875756,0,0.000397300686721357,0.000102452990469772,0.0001,0.001,6.5857864,0.00624013217289961,3463.21744724021
4204,614.251598294861,18.885277725582,0.0201546605208868,0.0515689593168152,0.0026324959572163,0.000203757123352964,0.010438377220951,0.0507000820805605,0.00277726260688274,0.000508185876478034,0.00273630662303163,5.56936137164769e-06,1.39234034291192e-06,0.000502616515106386,0.00273491428268872,0.00263249595721587,0,0.000397316676817898,0.000102418325472837,0.0001,0.001,7,0.00625151526737268,3469.40899763999
4205,615.867224801114,18.9349931428455,0.0201547597145576,0.0515663367166725,0.00263236248755363,0.000203755897394262,0.0104383144156896,0.0507946540043497,0.00278039516580148,0.000508187690743777,0.00273615706783739,5.56932786210982e-06,1.39233196552746e-06,0.000502618362881667,0.00273476473587186,0.00263236248755353,0,0.000397323863379558,0.000102402248318326,0.0001,0.001,7.4823619,0.0062632082875192,3475.61834855068
4206,617.488893510564,18.9848369084968,0.0201548647648314,0.0515669955477296,0.00263237730275064,0.000203754670829899,0.0104382515794005,0.0508837595538558,0.00278334273589846,0.000508186960941186,0.00273617473761827,5.56929433601723e-06,1.39232358400431e-06,0.000502617666605169,0.00273478241403427,0.00263237809461958,0,0.000397322275896851,0.00010240434730843,0.0001,0.001,8,0.0062742087094054,3481.84569393406
4207,619.116511644227,19.0348121622712,0.0201549673144803,0.0515705836699364,0.00263252441958431,0.000203753443659883,0.0104381887120842,0.0509622565580462,0.0027859357506007,0.000508182902649624,0.00273633947639848,5.56926079337014e-06,1.39231519834254e-06,0.000502613641856254,0.00273494716120014,0.00263252441958419,0,0.000397312665072925,0.000102422741615942,0.0001,0.001,8.5176381,0.00628388294035793,3488.09063765757
4208,620.749891736632,19.0849217701106,0.0201550608104249,0.0515765995907497,0.00263278147050609,0.000203752243174712,0.0104381272118193,0.0510274151949519,0.00278808515554951,0.000508176772392322,0.00273662849988214,5.56922798010881e-06,1.3923069950272e-06,0.000502607544412213,0.00273523619288711,0.00263278147050573,0,0.000397296285592103,0.000102454722381364,0.0001,0.001,9,0.00629189633169551,3494.35242202212
4209,622.38879266434,19.135168198513,0.0201551390676016,0.0515844755808461,0.00263312239251628,0.000203751042110531,0.010438065681892,0.0510780887428529,0.00278975402644997,0.000508168565813806,0.00273701187496945,5.56919515102118e-06,1.39229878775529e-06,0.000502599370662784,0.00273561957618169,0.00263312239251566,0,0.000397274474962368,0.000102497183666008,0.0001,0.001,9.4142136,0.0062981102847634,3500.63008637977
4210,624.032952179891,19.185553438381,0.0201551976233613,0.0515936369598679,0.00263352117732673,0.000203749840467348,0.0104380041223027,0.051114022386974,0.00279093489204835,0.00050815869460621,0.00273746044636898,5.56916230610753e-06,1.39229057652688e-06,0.000502589532300102,0.00273606815579245,0.00263352117732588,0,0.000397248685207354,0.000102546978466542,0.0001,0.001,9.7320508,0.00630249657136592,3506.92259246013
4211,625.682102917865,19.2360789996597,0.0201552334461347,0.051603530750618,0.00263395316658309,0.000203748665574837,0.0104379439331371,0.0511353451748475,0.00279163284569601,0.000508147654637521,0.00273794652813776,5.56913019237887e-06,1.39228254809472e-06,0.000502578524445142,0.00273655424558966,0.00263395316658209,0,0.000397220397782196,0.000102601079007533,0.0001,0.001,9.9318517,0.00630507434597575,3513.22888589033
4212,627.335979534961,19.2867459308535,0.0201552448741173,0.0516136367560556,0.00263439449340069,0.000203747490129361,0.0104378837156435,0.0511422339112486,0.00279185398212414,0.000508135809882779,0.00273844336464638,5.56909806353587e-06,1.39227451588397e-06,0.000502566711819243,0.0027370510901305,0.00263439449339965,0,0.00039719093208361,0.000102656596730814,0.0001,0.001,10,0.0063058685372819,3519.54792354348
4213,628.994319199659,19.3375548281294,0.0201552315271297,0.0516234676301365,0.00263482314407052,0.000203746314130932,0.0104378234698224,0.0511347671803692,0.00279160102911853,0.000508123594492639,0.00273892623500472,5.56906591957882e-06,1.39226647989471e-06,0.00050255452857306,0.00273753396852483,0.00263482314406953,0,0.000397161602810611,0.000102710824455262,0.0001,0.001,9.9318517,0.00630489177239301,3525.87867537007
4214,630.656859564242,19.3885058651403,0.0201551942187957,0.051632563458971,0.00263521835934064,0.000203745137579561,0.0104377631956742,0.0511128673749219,0.00279087129138745,0.000508111447428581,0.0027393718112781,5.56903376050799e-06,1.392258440127e-06,0.000502542413668073,0.00273797955283797,0.0026352183593398,0,0.000397133679294764,0.000102761193498137,0.0001,0.001,9.7320508,0.00630213722848101,3532.22011661953
4215,632.323335520328,19.4395988117563,0.0201551348824705,0.0516404849340618,0.00263556032461459,0.000203743960475253,0.0104377028931995,0.0510763519836513,0.00278965833823362,0.000508099816831491,0.00273975781192642,5.5690015863236e-06,1.3922503965809e-06,0.000502530815245167,0.00273836556152984,0.00263556032461396,0,0.000397108402260821,0.000102805236915859,0.0001,0.001,9.4142136,0.00629758497840672,3538.57121546522
4216,633.993476915211,19.490833047111,0.0201550565143155,0.0516468085603572,0.0026358303061889,0.000203742810211679,0.0104376439657622,0.051025106391005,0.0027879578495099,0.000508089231290723,0.00274006312675578,5.56897014578589e-06,1.39224253644647e-06,0.000502520261144937,0.00273867088421933,0.00263583030618851,0,0.000397087048897529,0.000102840578030815,0.0001,0.001,9,0.00629122332839277,3544.93092434765
4217,635.66700968286,19.5422075755494,0.0201549631284609,0.0516511275801177,0.00263600962811261,0.000203741659420607,0.0104375850113016,0.0509593796520994,0.00278577695862043,0.000508080093030739,0.00274026675845487,5.56893869082992e-06,1.39223467270748e-06,0.000502511154339909,0.00273887452378216,0.00263600962811243,0,0.00039707076921547,0.000102864895669721,0.0001,0.001,8.5176381,0.00628308530824674,3551.2981843461
4218,637.343662466449,19.5937210228731,0.0201548597102838,0.051653063316782,0.00263608159903828,0.000203740535520523,0.010437527434453,0.0508803193399441,0.00278315261944089,0.000508072939650791,0.00274034987051599,5.5689079708943e-06,1.39222699272357e-06,0.000502504031679897,0.00273895764352327,0.00263608159903826,0,0.000397060767718376,0.000102876044485013,0.0001,0.001,8,0.00627331459720674,3557.67195039413
4219,639.023184150596,19.6453716703182,0.0201547521422866,0.051652292816,0.00263603098438699,0.000203739383687042,0.0104374684265902,0.0507906490524923,0.00278017353243312,0.000508068075447677,0.00274029534557927,5.5688764874458e-06,1.39221912186145e-06,0.000502499198960231,0.0027389031264574,0.00263603098438697,0,0.000397057959584756,0.000102872142070432,0.0001,0.001,7.4823619,0.00626224899861106,3564.0512577872
4220,640.705374499199,19.697157478741,0.0201546470630225,0.0516485988864397,0.00263584874519752,0.000203738258769384,0.0104374107976119,0.0506955240604457,0.00277700999407722,0.000508066000988965,0.00274009290413423,5.56884573969651e-06,1.39221143492413e-06,0.000502497155249268,0.00273870069269931,0.00263584874519734,0,0.000397063205441435,0.000102851947501963,0.0001,0.001,7,0.00625052577529378,3570.43533807038
4221,642.390132813568,19.7490762065653,0.0201545516045293,0.0516419448345684,0.00263553292523285,0.000203737133349082,0.0104373531428833,0.0506030538877642,0.0027739308618454,0.000508066859924625,0.00273974031305041,5.56881497820825e-06,1.39220374455206e-06,0.000502498044946417,0.00273834810930585,0.00263553292523231,0,0.000397076727937305,0.00010281518407352,0.0001,0.001,6.5857864,0.00623914583701145,3576.82380264507
4222,644.077517119285,19.8011255471506,0.0201544729487503,0.051632565003095,0.00263509415481662,0.000203736007426144,0.0104372954624049,0.0505240412586639,0.00277129606229445,0.000508070619021018,0.00273924945324754,5.56878420298127e-06,1.39219605074532e-06,0.000502501834818036,0.0027378572571968,0.00263509415481558,0,0.000397098068625762,0.000102763102381183,0.0001,0.001,6.2679492,0.0062294411636149,3583.21686532746
4223,645.767799502754,19.8533033773387,0.0201544176650579,0.0516210417340471,0.00263455912474064,0.000203734908480352,0.0104372391639525,0.0504701970414486,0.00276949723483188,0.000508076981626376,0.00273865022511752,5.56875416512963e-06,1.39218854128241e-06,0.000502508227461246,0.00273725803657623,0.0026345591247391,0,0.0003971258624722,0.000102698911837081,0.0001,0.001,6.0681483,0.00622285427915266,3589.61554922158
4224,647.461486575758,19.9056080789077,0.0201543908631736,0.0516083190778858,0.00263397013942473,0.000203733809056161,0.0104371828409919,0.050450869969506,0.00276884748856998,0.000508085148321413,0.00273799013802555,5.56872411420173e-06,1.39218102855043e-06,0.000502516424207212,0.002736597956997,0.00263397013942287,0,0.000397157618630924,0.000102627817574067,0.0001,0.001,6,0.00622053466045352,3596.02176071105
4225,649.159274169593,19.9580388561946,0.0201543953169643,0.0515956066928498,0.00263338184363406,0.000203732709153576,0.0104371264935233,0.0504696703392308,0.00276946794176915,0.000508094087736743,0.00273733054619013,5.56869405019774e-06,1.39217351254943e-06,0.000502525393686546,0.00273593837267758,0.0026333818436322,0,0.000397190119941883,0.000102556529045314,0.0001,0.001,6.0681483,0.00622292236727098,3602.4381146186
4226,650.861933556151,20.0105959933531,0.0201544308276317,0.0515841740306934,0.00263285157175863,0.000203731608772605,0.0104370701215474,0.0505229856164126,0.00277123740082383,0.000508102639359646,0.00273673584140162,5.56866397311788e-06,1.39216599327947e-06,0.000502533975386528,0.00273534367540834,0.00263285157175712,0,0.000397219912516751,0.000102492103651165,0.0001,0.001,6.2679492,0.00622956549356113,3608.86750178008
4227,652.570166334702,20.063280922466,0.0201544940934273,0.0515751050097271,0.00263242862030376,0.000203730535440571,0.0104370151352752,0.0506014655022436,0.00277384270450788,0.000508109802256019,0.0027362613782793,5.56863463537561e-06,1.3921586588439e-06,0.000502541167620644,0.00273486921962046,0.00263242862030281,0,0.000397244022808854,0.000102440599317619,0.0001,0.001,6.5857864,0.00623930431397644,3615.31254059915
4228,654.284488331985,20.1160960773835,0.0201545791800605,0.0515691150928188,0.00263214491530232,0.000203729461653785,0.0104369601257062,0.0506933985119334,0.00277689219294305,0.000508114707606666,0.00273594308451274,5.56860528520346e-06,1.39215132130086e-06,0.000502546102321462,0.00273455093319144,0.00263214491530189,0,0.000397260305709532,0.000102406017889532,0.0001,0.001,7,0.00625068890711203,3621.77514066985
4229,656.005181006589,20.1690445573893,0.0201546784361374,0.0515664922332714,0.00263201341066943,0.000203728387412257,0.010436905092841,0.0507879821944696,0.00278002594916833,0.000508116901404591,0.00273579557153298,5.56857592260169e-06,1.39214398065042e-06,0.00050254832548199,0.00273440342755233,0.00263201341066933,0,0.000397267789055247,0.000102390016882994,0.0001,0.001,7.4823619,0.0062623833768188,3628.2563227471
4230,657.732309221532,20.2221297531448,0.0201547835483631,0.0515671499270023,0.00263203013285351,0.000203727312715992,0.0104368500366799,0.0508771011980353,0.00278297477558316,0.000508116591137904,0.0027358153167827,5.56854654757045e-06,1.39213663689261e-06,0.000502548044590334,0.0027344231801458,0.0026320310266535,0,0.000397266502244193,0.000102392184976919,0.0001,0.001,8,0.00627338546510786,3634.75628930475
4231,659.465774089502,20.2753550080055,0.0201548861243405,0.0515707360598088,0.00263217945824938,0.000203726265138653,0.010436796369808,0.0509556214084282,0.00278556952111203,0.000508112944929033,0.00273598224366018,5.56851791378984e-06,1.39212947844746e-06,0.000502544427015243,0.00273459011418174,0.00263217945824926,0,0.000397257248685313,0.000102410655932474,0.0001,0.001,8.5176381,0.00628306257256663,3641.27462658646
4232,661.205376430639,20.3287233809663,0.0201549796911271,0.0515767494954964,0.00263243833092641,0.000203725217129611,0.0104367426808203,0.0510208003103641,0.00278772041513571,0.000508107199456995,0.00273627314819107,5.56848926820938e-06,1.39212231705235e-06,0.000502538710188785,0.00273488102587402,0.00263243833092605,0,0.000397241176951864,0.00010244269494796,0.0001,0.001,9,0.00629107848768598,3647.81054551263
4233,662.950859157399,20.3822374916132,0.0201550580269584,0.0515846225755377,0.00263278104668555,0.000203724168688874,0.0104366889697169,0.0510714980672665,0.00278939090791018,0.000508099378892015,0.00273665837274582,5.56846061082922e-06,1.3921151527073e-06,0.000502530918281186,0.00273526625759311,0.00263278104668492,0,0.000397219676414001,0.000102485210908171,0.0001,0.001,9.4142136,0.00629729545321497,3654.36304231086
4234,664.70194301673,20.4358994601701,0.0201551166707597,0.0515937807839021,0.00263318160832161,0.000203723119816449,0.0104366352364984,0.0511074598778756,0.00279057352825133,0.000508089894754316,0.0027371087744107,5.56843194164959e-06,1.3921079854124e-06,0.000502521462812667,0.00273571666642528,0.00263318160832075,0,0.000397194198480127,0.000102535058104505,0.0001,0.001,9.7320508,0.00630168524440195,3660.93103343684
4235,666.458343304486,20.4897108947782,0.0201551525919229,0.0516036712953728,0.00263361537152712,0.000203722098131136,0.0104365828960623,0.0511288147731144,0.00279127337023527,0.000508079243455953,0.0027375966826488,5.56840401558438e-06,1.39210100389609e-06,0.000502510839440368,0.00273620458164491,0.00263361537152611,0,0.000397166224579664,0.00010258921011876,0.0001,0.001,9.9318517,0.00630426701230455,3667.51341853661
4236,668.219777471359,20.5436729123488,0.0201551641290382,0.0516137740501155,0.00263405847499561,0.00020372107603657,0.0104365305346604,0.0511357393797092,0.00279149652094577,0.000508067788065632,0.0027380953483672,5.56837607833292e-06,1.39209401958323e-06,0.000502499411987299,0.00273670325434762,0.00263405847499455,0,0.000397137072987873,0.000102644779353028,0.0001,0.001,10,0.0063050656624035,3674.10910899796
4237,669.985965639232,20.5977861480911,0.0201551509018092,0.0516236018251485,0.00263448891346749,0.000203720053532754,0.0104364781522927,0.0511283121998304,0.00279124570538962,0.000508055962558777,0.00273858006013267,5.56834812989528e-06,1.39208703247382e-06,0.000502487614428881,0.0027371879731002,0.0026344889134665,0,0.000397108057890557,0.000102699059633665,0.0001,0.001,9.9318517,0.00630409381051331,3680.71702984279
4238,671.756628444127,20.6520507873402,0.0201551137232846,0.0516326948173942,0.00263488593535155,0.000203719030619696,0.0104364257489598,0.0511064555806282,0.00279051822681025,0.000508044205722214,0.00273902749859231,5.56832017027169e-06,1.39208004256792e-06,0.000502475885551942,0.00273763541854975,0.0026348859353507,0,0.000397080448138199,0.000102749483199018,0.0001,0.001,9.7320508,0.00630134462715246,3687.33611161865
4239,673.531483581143,20.7064665854959,0.0201550545258316,0.0516406138191126,0.00263523009090405,0.000203718034960142,0.0104363747418106,0.051069993772099,0.00278930802768076,0.00050803303450679,0.00273941576205699,5.56829295557722e-06,1.3920732388943e-06,0.000502464741551213,0.00273802368881809,0.00263523009090341,0,0.000397055537915291,0.000102793597914656,0.0001,0.001,9.4142136,0.00629679901789854,3693.9652774835
4240,675.310243610992,20.7610328893183,0.0201549763042384,0.0516469354234106,0.00263550194084178,0.000203717038913178,0.0104363237148144,0.0510187986053562,0.00278761004260065,0.000508022840081254,0.00273972300738129,5.56826573029353e-06,1.39206643257338e-06,0.00050245457435096,0.00273833094094872,0.00263550194084138,0,0.000397034496717439,0.000102829000107325,0.0001,0.001,9,0.00629044361928006,3700.60343506041
